"Date","CANLOCOSPORIXOBM"
2016-04-01,95.1967718544652
2016-05-01,96.6236407275288
2016-06-01,97.9311854245507
2016-07-01,100.619292008726
2016-08-01,102.353363100062
2016-09-01,102.107671064881
2016-10-01,102.593197022568
2016-11-01,103.367235029515
2016-12-01,106.430609522095
2017-01-01,107.93935249374
2017-02-01,109.139777416127
2017-03-01,108.202618866947
2017-04-01,109.050929373885
2017-05-01,107.995701958522
2017-06-01,106.76284819811
2017-07-01,105.689418789792
2017-08-01,105.414087494051
2017-09-01,106.562138099543
2017-10-01,110.338458852599
2017-11-01,111.808426697488
2017-12-01,112.278540239684
2018-01-01,113.4639711832
2018-02-01,107.619945874061
2018-03-01,107.990122803593
2018-04-01,107.262112824809
2018-05-01,111.394802098948
2018-06-01,113.349249809975
2018-07-01,114.550720823911
2018-08-01,113.927947654974
2018-09-01,112.506936894585
2018-10-01,107.83892770502
2018-11-01,105.613402803886
2018-12-01,100.939326283335
2019-01-01,104.61647755753
2019-02-01,110.275902577959
2019-03-01,112.416833542484
2019-04-01,114.908693352036
2019-05-01,113.817829084565
2019-06-01,113.833102021183
2019-07-01,115.134649126656
2019-08-01,113.287251450827
2019-09-01,116.267914971587
2019-10-01,114.399107288718
2019-11-01,118.040900668551
2019-12-01,118.797782774092
2020-01-01,121.124360118876
2020-02-01,122.447526449698
2020-03-01,95.9414495585988
2020-04-01,98.1638361850854
2020-05-01,103.85052932523
2020-06-01,107.962784944441
2020-07-01,111.052311725751
2020-08-01,115.520029253369
2020-09-01,113.214582957878
2020-10-01,113.270792943787
2020-11-01,116.768923084201
2020-12-01,122.252534984934
2021-01-01,124.218141005818
2021-02-01,127.348325878672
2021-03-01,130.120468483964
2021-04-01,133.626060744095
2021-05-01,135.621724462159
2021-06-01,140.246425461589
2021-07-01,140.631666109429
2021-08-01,142.649716186645
2021-09-01,143.140542341514
2021-10-01,144.781581024411
2021-11-01,149.515145284391
2021-12-01,146.066390665097
2022-01-01,146.747535742478
2022-02-01,147.995174263451
2022-03-01,150.820318840568
2022-04-01,150.632161840591
2022-05-01,142.209241905009
2022-06-01,137.703028208382
2022-07-01,131.991926265424
2022-08-01,138.557824482924
2022-09-01,133.542861596218
2022-10-01,131.533180251396
2022-11-01,138.856448750493
2022-12-01,137.645074736558
2023-01-01,140.992567693892
2023-02-01,143.172343524609
2023-03-01,138.446450602656
2023-04-01,142.748676447196
2023-05-01,141.234703017806
2023-06-01,138.538436919546
2023-07-01,141.379412348774
2023-08-01,140.146419109489
2023-09-01,140.221389003846
2023-10-01,133.945258145464
2023-11-01,138.766763835011
