"Date","CANPRINTO01IXOBM"
1970-04-01,40.1806620416452
1970-05-01,40.1355595726774
1970-06-01,38.759934269161
1970-07-01,36.2736606673137
1970-08-01,37.8466092725641
1970-09-01,39.9946143571532
1970-10-01,40.0566302519839
1970-11-01,41.2462078710083
1970-12-01,39.2165967674595
1971-01-01,37.852247081185
1971-02-01,41.657767900339
1971-03-01,41.7028703693068
1971-04-01,41.5111848761938
1971-05-01,41.5337361106777
1971-06-01,42.4639745331376
1971-07-01,37.0967807259752
1971-08-01,40.8628368847824
1971-09-01,44.9502481349848
1971-10-01,44.7867516849768
1971-11-01,45.4012728246624
1971-12-01,41.7423350296535
1972-01-01,41.3307750003228
1972-02-01,44.7642004504929
1972-03-01,45.09683115913
1972-04-01,46.015793964348
1972-05-01,44.9897127953316
1972-06-01,45.9312268350334
1972-07-01,40.1411973812984
1972-08-01,42.7627783900489
1972-09-01,48.4456894799855
1972-10-01,49.2462583041631
1972-11-01,50.7628288232038
1972-12-01,46.2018416488399
1973-01-01,45.7282657246786
1973-02-01,51.9073039732604
1973-03-01,52.4147067491476
1973-04-01,51.270231599091
1973-05-01,50.7966556749296
1973-06-01,51.805823418083
1973-07-01,46.2187550747028
1973-08-01,47.0418751333643
1973-09-01,52.6007544336396
1973-10-01,53.3787720233333
1973-11-01,54.8502400734062
1973-12-01,49.9678978076471
1974-01-01,49.7649366972923
1974-02-01,54.5965386854626
1974-03-01,54.528884982011
1974-04-01,52.8544558215832
1974-05-01,52.8319045870993
1974-06-01,52.8826448646881
1974-07-01,46.0552586246947
1974-08-01,48.1694368575581
1974-09-01,52.3132261939702
1974-10-01,52.5161873043251
1974-11-01,52.5838410077767
1974-12-01,47.7747902540902
1975-01-01,45.5196668057027
1975-02-01,50.182134535244
1975-03-01,48.9305410213889
1975-04-01,48.6035481213727
1975-05-01,46.8445518316304
1975-06-01,48.4626029058484
1975-07-01,42.4921635762424
1975-08-01,44.369553847025
1975-09-01,48.8065092317276
1975-10-01,48.9192654041469
1975-11-01,50.9827033594215
1975-12-01,47.2561118609611
1976-01-01,46.8332762143884
1976-02-01,51.7381697146314
1976-03-01,52.2117456387928
1976-04-01,51.8622015042927
1976-05-01,51.7381697146314
1976-06-01,52.6571325198493
1976-07-01,44.3582782297831
1976-08-01,48.3442089248081
1976-09-01,52.7022349888171
1976-10-01,51.9073039732604
1976-11-01,54.2751835940674
1976-12-01,49.9678978076471
1977-01-01,50.5147652438811
1977-02-01,54.9911852889304
1977-03-01,54.52324717339
1977-04-01,52.7022349888171
1977-05-01,52.4316201750105
1977-06-01,54.2751835940674
1977-07-01,46.365338098848
1977-08-01,49.2011558351954
1977-09-01,53.6832136888656
1977-10-01,54.3146482544141
1977-11-01,55.9890774148419
1977-12-01,51.0221680197683
1978-01-01,50.8192069094134
1978-02-01,56.8572999424711
1978-03-01,56.3780862096888
1978-04-01,55.4027453182611
1978-05-01,53.8748991819786
1978-06-01,56.5303070424549
1978-07-01,47.5323644833886
1978-08-01,50.4922140093972
1978-09-01,57.4041673787051
1978-10-01,57.4943723166406
1978-11-01,59.2646442236248
1978-12-01,54.4781447044222
1979-01-01,54.5514362164948
1979-02-01,60.9334355754316
1979-03-01,60.5782536323106
1979-04-01,57.6578687666487
1979-05-01,57.5789394459551
1979-06-01,59.772046999512
1979-07-01,51.0898217232199
1979-08-01,53.7734186268011
1979-09-01,59.58599931502
1979-10-01,59.597274932262
1979-11-01,60.1103155167702
1979-12-01,53.260378042293
1980-01-01,54.7205704751239
1980-02-01,59.5521724632942
1980-03-01,60.4711352685122
1980-04-01,56.2766056545113
1980-05-01,53.8861747992205
1980-06-01,56.3724484010678
1980-07-01,47.7860658713322
1980-08-01,50.4865762007763
1980-09-01,57.1504659907615
1980-10-01,57.967948240802
1980-11-01,59.056045304649
1980-12-01,53.1701731043575
1981-01-01,54.3090104457932
1981-02-01,59.4789569654723
1981-03-01,59.1251203215399
1981-04-01,57.3805090910398
1981-05-01,55.1886876577918
1981-06-01,57.8866920677765
1981-07-01,50.1710874709169
1981-08-01,51.542204466155
1981-09-01,56.9136412969623
1981-10-01,55.7735009998468
1981-11-01,56.2895127722482
1981-12-01,52.47594005431
1982-01-01,52.4808544521424
1982-02-01,56.9382132861243
1982-03-01,55.974991310975
1982-04-01,51.6454068206353
1982-05-01,50.9426479306028
1982-06-01,52.077873829886
1982-07-01,44.3917556200208
1982-08-01,48.2249859292886
1982-09-01,51.3210565636972
1982-10-01,50.1366866860901
1982-11-01,52.7904615155832
1982-12-01,48.5935657667182
1983-01-01,50.2939474167268
1983-02-01,54.1763217043185
1983-03-01,54.1861504999833
1983-04-01,52.3678233019973
1983-05-01,51.8518115295958
1983-06-01,55.5670962908862
1983-07-01,48.1807563487971
1983-08-01,52.5103408391367
1983-09-01,57.5377698216764
1983-10-01,56.8153533403144
1983-11-01,59.3216962348357
1983-12-01,56.2452831917567
1984-01-01,57.8277192937877
1984-02-01,61.6363776138936
1984-03-01,62.4472532562387
1984-04-01,60.4814941232808
1984-05-01,60.5404668972696
1984-06-01,62.8207474915007
1984-07-01,55.3361195927636
1984-08-01,58.5845365599765
1984-09-01,62.0246150426528
1984-10-01,63.597222349019
1984-11-01,64.7766778287938
1984-12-01,59.9261671682202
1985-01-01,62.0786734188091
1985-02-01,67.5385694105996
1985-03-01,67.4009662712925
1985-04-01,63.3662456508965
1985-05-01,63.0664673831204
1985-06-01,65.2386312250389
1985-07-01,56.7760381576553
1985-08-01,60.2603462208231
1985-09-01,65.0764560965698
1985-10-01,66.1379660283671
1985-11-01,67.5385694105996
1985-12-01,62.5897707933781
1986-01-01,64.530957937174
1986-02-01,68.8654568253461
1986-03-01,66.747351359584
1986-04-01,65.0076545269163
1986-05-01,62.6831443521936
1986-06-01,64.3982691956994
1986-07-01,56.3189991592426
1986-08-01,59.1152915258751
1986-09-01,63.4792768010416
1986-10-01,64.2606660563923
1986-11-01,65.0027401290839
1986-12-01,60.8795603477048
1987-01-01,63.2630432964162
1987-02-01,68.963744781994
1987-03-01,68.0447523873362
1987-04-01,65.4696079231614
1987-05-01,64.1672924975768
1987-06-01,67.0913592078516
1987-07-01,59.0464899562216
1987-08-01,63.4743624032092
1987-09-01,68.1626979353136
1987-10-01,69.2045502757813
1987-11-01,70.8361303561364
1987-12-01,65.4302927405022
1988-01-01,68.7966552556926
1988-02-01,74.8610221808676
1988-03-01,74.3302672149689
1988-04-01,71.3373989350406
1988-05-01,70.4724649165391
1988-06-01,72.5856559844688
1988-07-01,62.8453194806627
1988-08-01,67.2879351211474
1988-09-01,71.8435819117772
1988-10-01,71.8828970944364
1988-11-01,72.3694224798435
1988-12-01,67.1896471644995
1989-01-01,68.590250546732
1989-02-01,75.3229755771126
1989-03-01,73.8191698403999
1989-04-01,72.089301803397
1989-05-01,70.2021730357574
1989-06-01,71.927126674928
1989-07-01,62.2850781277697
1989-08-01,66.8603825097291
1989-09-01,71.2833405588843
1989-10-01,70.8361303561364
1989-11-01,72.6102279736308
1989-12-01,67.356736690801
1990-01-01,66.536032252791
1990-02-01,72.6298855649604
1990-03-01,72.6446287584576
1990-04-01,69.686161263356
1990-05-01,69.1357487061278
1990-06-01,71.6863211811406
1990-07-01,62.4767396432331
1990-08-01,65.7497285996079
1990-09-01,68.6590521163855
1990-10-01,68.6836241055475
1990-11-01,68.9981455668207
1990-12-01,63.08612497445
1991-01-01,64.1869500889064
1991-02-01,68.1528691396489
1991-03-01,67.9513788285207
1991-04-01,65.7792149866023
1991-05-01,65.5433238906473
1991-06-01,68.0594955808334
1991-07-01,59.6558752874385
1991-08-01,64.206607680236
1991-09-01,68.1282971504869
1991-10-01,67.7892037000517
1991-11-01,68.776997664363
1991-12-01,62.5406268150542
1992-01-01,64.0002029712754
1992-02-01,69.3814685977475
1992-03-01,68.9981455668207
1992-04-01,67.2338767449911
1992-05-01,65.9168181259093
1992-06-01,68.3199586659503
1992-07-01,58.9482019995737
1992-08-01,64.693133065643
1992-09-01,68.3347018594475
1992-10-01,68.9047720080052
1992-11-01,70.9344183127842
1992-12-01,65.1305144727262
1993-01-01,66.1576236196966
1993-02-01,72.9394926284012
1993-03-01,73.1164109503674
1993-04-01,70.1235426704391
1993-05-01,68.9932311689884
1993-06-01,71.4307724938561
1993-07-01,61.7838095488654
1993-08-01,68.4477330095926
1993-09-01,72.7036015324463
1993-10-01,72.3448504906815
1993-11-01,74.2270648604886
1993-12-01,67.1896471644995
1994-01-01,69.7058188546856
1994-02-01,75.2640028031239
1994-03-01,75.6276682427211
1994-04-01,73.2835004766689
1994-05-01,73.4800763899647
1994-06-01,76.497516659055
1994-07-01,66.3197987481657
1994-08-01,73.8388274317295
1994-09-01,77.4705674298691
1994-10-01,77.1511315707635
1994-11-01,79.6329024761228
1994-12-01,73.6127651314393
1995-01-01,76.6695205831888
1995-02-01,82.6145184217486
1995-03-01,81.3792508826058
1995-04-01,78.3150890010574
1995-05-01,77.7083674888989
1995-06-01,79.4194094512451
1995-07-01,69.3233888928098
1995-08-01,75.9798659146921
1995-09-01,78.8039581331563
1995-10-01,78.8257826479821
1995-11-01,80.6372173785272
1995-12-01,73.1426789873324
1996-01-01,76.337787957836
1996-02-01,81.9641478799385
1996-03-01,80.4713510658507
1996-04-01,78.2146962328585
1996-05-01,78.1273981735551
1996-06-01,79.8078858151451
1996-07-01,71.2570409063796
1996-08-01,77.3155262220338
1996-09-01,80.8205433030642
1996-10-01,81.0169639364968
1996-11-01,83.7930422223442
1996-12-01,74.7838825022359
1997-01-01,78.8085853947901
1997-02-01,84.8865794742216
1997-03-01,83.6032192378551
1997-04-01,83.4594828913821
1997-05-01,82.2411462403249
1997-06-01,83.3773478362546
1997-07-01,76.3890235624939
1997-08-01,81.3821504554503
1997-09-01,85.1980082249132
1997-10-01,86.1938957683335
1997-11-01,87.5593910598274
1997-12-01,79.8250067019924
1998-01-01,82.028964014579
1998-02-01,88.466298960193
1998-03-01,89.2979163933585
1998-04-01,85.9577574848421
1998-05-01,85.0234712327673
1998-06-01,86.8441316214258
1998-07-01,76.3034662134028
1998-08-01,83.7811785239646
1998-09-01,87.7441949338642
1998-10-01,87.812640813137
1998-11-01,89.4929871492862
1998-12-01,82.2582577101431
1999-01-01,86.7791080361166
1999-02-01,92.0391738582372
1999-03-01,91.8064578687094
1999-04-01,89.6538349655774
1999-05-01,89.1507577529218
1999-06-01,92.1589541469647
1999-07-01,81.8646939043241
1999-08-01,89.6025005561228
1999-09-01,93.8974794804958
1999-10-01,93.5928953177315
1999-11-01,96.9193650503933
1999-12-01,88.1788262672469
2000-01-01,92.6243861260202
2000-02-01,97.7920500111224
2000-03-01,99.2910147671984
2000-04-01,95.4956907615174
2000-05-01,97.401908499267
2000-06-01,99.8693824470542
2000-07-01,88.3191403197563
2000-08-01,96.8406522892295
2000-09-01,99.7530244522904
2000-10-01,100.317702956292
2000-11-01,102.559305502478
2000-12-01,91.8167247506003
2001-01-01,93.2643550972217
2001-02-01,99.2499472396347
2001-03-01,98.661312677888
2001-04-01,94.7359415015885
2001-05-01,95.8173863941
2001-06-01,97.1657702157756
2001-07-01,84.9892482931309
2001-08-01,92.7065211811477
2001-09-01,93.712675606459
2001-10-01,94.2294419949692
2001-11-01,96.2280616697372
2001-12-01,84.777066067385
2002-01-01,91.1048876061624
2002-02-01,98.8871840794885
2002-03-01,97.364263265667
2002-04-01,97.06652369083
2002-05-01,95.9508558586821
2002-06-01,97.258172152794
2002-07-01,88.8016837686301
2002-08-01,95.4922684675538
2002-09-01,97.3711078535943
2002-10-01,98.2780157539599
2002-11-01,99.6366664575265
2002-12-01,89.7051693750321
2003-01-01,93.1308856326396
2003-02-01,99.60244351789
2003-03-01,98.3464616332328
2003-04-01,95.0713263100256
2003-05-01,94.5750936852972
2003-06-01,96.2451731395554
2003-07-01,88.0522013905921
2003-08-01,93.011105343912
2003-09-01,98.151390877305
2003-10-01,98.9077178432703
2003-11-01,100.985050279202
2003-12-01,91.9091266876187
2004-01-01,94.1336177639872
2004-02-01,99.7940919798541
2004-03-01,100.653087764729
2004-04-01,97.0699459847936
2004-05-01,96.4984228928651
2004-06-01,100.163699727928
2004-07-01,89.7770375482686
2004-08-01,97.91183029985
2004-09-01,100.550418945819
2004-10-01,100.495662242401
2004-11-01,102.518237974915
2004-12-01,93.5894730237678
2005-01-01,97.6688474284313
2005-02-01,102.956291602261
2005-03-01,99.8796493289452
2005-04-01,99.8556932711997
2005-05-01,98.9316739010158
2005-06-01,100.967938809384
2005-07-01,91.9775725668916
2005-08-01,100.495662242401
2005-09-01,102.247876751787
2005-10-01,102.682508085169
2005-11-01,105.348475082848
2005-12-01,96.8269631133749
2006-01-01,98.8084713183246
2006-02-01,105.266340027721
2006-03-01,104.116449255936
2006-04-01,99.6263995756356
2006-05-01,98.7297585571609
2006-06-01,101.272522972148
2006-07-01,92.91528111293
2006-08-01,99.6708893971629
2006-09-01,99.8693824470542
2006-10-01,100.242412489091
2006-11-01,102.241032163859
2006-12-01,94.6435395645701
2007-01-01,97.4669320845763
2007-02-01,103.52781469419
2007-03-01,101.792711654622
2007-04-01,98.0281882946139
2007-05-01,97.5832900793402
2007-06-01,99.2875924732348
2007-07-01,92.6722982415113
2007-08-01,97.7201818378859
2007-09-01,98.9179847251613
2007-10-01,99.0411873078524
2007-11-01,100.906337518038
2007-12-01,93.4012468557674
2008-01-01,95.1774174228986
2008-02-01,99.6298218695992
2008-03-01,96.3889094860285
2008-04-01,95.211640362535
2008-05-01,93.5723615539496
2008-06-01,95.6188933442086
2008-07-01,92.3471803149651
2008-08-01,95.3519544150444
2008-09-01,95.7968526303181
2008-10-01,96.402598661883
2008-11-01,96.8132739375203
2008-12-01,88.9522647030304
2009-01-01,89.0823118736489
2009-02-01,91.1356882518352
2009-03-01,87.7886847553915
2009-04-01,82.9153381511627
2009-05-01,81.4505963347232
2009-06-01,82.4875514057072
2009-07-01,79.6128244762464
2009-08-01,81.5087753321051
2009-09-01,84.3629684977841
2009-10-01,85.2904101619315
2009-11-01,88.8153729444847
2009-12-01,83.8496244032375
2010-01-01,86.7038175689164
2010-02-01,91.0501309027441
2010-03-01,90.464918634961
2010-04-01,86.6798615111709
2010-05-01,87.812640813137
2010-06-01,90.310915406597
2010-07-01,86.6148379258617
2010-08-01,89.869439485287
2010-09-01,90.4341179892882
2010-10-01,92.4395822519835
2010-11-01,94.8009650868978
2010-12-01,92.1829102047102
2011-01-01,93.6339628452952
2011-02-01,96.5805579479925
2011-03-01,96.1767272602826
2011-04-01,92.4053593123471
2011-05-01,89.7325477267412
2011-06-01,91.9878394487825
2011-07-01,90.0918885929238
2011-08-01,94.0309489450779
2011-09-01,95.9679673285003
2011-10-01,96.5976694178108
2011-11-01,98.8255827881429
2011-12-01,94.7462083834794
2012-01-01,96.6969159427564
2012-02-01,98.3088163996326
2012-03-01,97.2513275648667
2012-04-01,93.059017459403
2012-05-01,92.2479337900194
2012-06-01,93.5244494384586
2012-07-01,89.7701929603413
2012-08-01,92.2582006719104
2012-09-01,93.1377302205668
2012-10-01,93.856411952932
2012-11-01,97.3574186777397
2012-12-01,91.7448565773638
2013-01-01,94.9070561997707
2013-02-01,99.6058658118537
2013-03-01,97.8707627722862
2013-04-01,93.5723615539496
2013-05-01,91.7414342834002
2013-06-01,93.3293786825309
2013-07-01,90.5470536900885
2013-08-01,94.7325192076249
2013-09-01,96.8577637590477
2013-10-01,98.9761637225432
2013-11-01,101.354658027276
2013-12-01,95.1671505410076
2014-01-01,98.31566098756
2014-02-01,103.743419213899
2014-03-01,102.634595969678
2014-04-01,97.8365398326498
2014-05-01,96.8919866986841
2014-06-01,100.084986966764
2014-07-01,96.6798044729382
2014-08-01,98.4765088038512
2014-09-01,101.796133948586
2014-10-01,103.192429885752
2014-11-01,105.878930647213
2014-12-01,100.191078079637
2015-01-01,102.470325859424
2015-02-01,105.091803035575
2015-03-01,103.19927447368
2015-04-01,97.1212803942483
2015-05-01,95.3587990029717
2015-06-01,98.151390877305
2015-07-01,96.306774430901
2015-08-01,100.697577586256
2015-09-01,99.7188015126539
2015-10-01,100.126054494328
2015-11-01,103.681817922553
2015-12-01,98.0761004101049
2016-01-01,101.433370788439
2016-02-01,103.53808157608
2016-03-01,101.163009565312
2016-04-01,97.306084268285
2016-05-01,93.2438213334398
2016-06-01,96.8269631133749
2016-07-01,95.7797411604999
2016-08-01,99.5476868144717
2016-09-01,101.62159695644
2016-10-01,101.354658027276
2016-11-01,106.173247928086
2016-12-01,100.454594714837
2017-01-01,103.212963649534
2017-02-01,106.405963917614
2017-03-01,105.738616594703
2017-04-01,100.947405045602
2017-05-01,101.364924909167
2017-06-01,103.801598211281
2017-07-01,100.067875496946
2017-08-01,102.932335544515
2017-09-01,104.0445810827
2017-10-01,103.223230531425
2017-11-01,108.219779718345
2017-12-01,102.607217617969
2018-01-01,105.283451497539
2018-02-01,109.451805545257
2018-03-01,109.70847759253
2018-04-01,103.931645381899
2018-05-01,103.110294830625
2018-06-01,106.778993959651
2018-07-01,103.883733266408
2018-08-01,107.833060500453
2018-09-01,108.695478579292
2018-10-01,108.623610406055
2018-11-01,112.203329892027
2018-12-01,104.978867334774
2019-01-01,106.926152600088
2019-02-01,109.958305051876
2019-03-01,110.139686631949
2019-04-01,105.269762321684
2019-05-01,105.252650851866
2019-06-01,107.292338054198
2019-07-01,102.093873523423
2019-08-01,106.624990731287
2019-09-01,107.456608164453
2019-10-01,107.008287655215
2019-11-01,110.926814243587
2019-12-01,104.619526468592
2020-01-01,107.535320925616
2020-02-01,111.61469533028
2020-03-01,102.771487728224
2020-04-01,81.9023391379241
2020-05-01,86.1767842985153
2020-06-01,94.2910432863148
2020-07-01,94.2054859372237
2020-08-01,97.8365398326498
2020-09-01,99.8180480375996
2020-10-01,100.218456431346
2020-11-01,106.169825634123
2020-12-01,101.686620541749
2021-01-01,104.167783665391
2021-02-01,106.02608928765
2021-03-01,106.272494453032
2021-04-01,98.5004648615967
2021-05-01,98.209569874687
2021-06-01,102.747531670479
2021-07-01,99.804358861745
2021-08-01,103.418301287353
2021-09-01,103.90426703019
2021-10-01,105.454566195721
2021-11-01,109.472339309039
2021-12-01,104.208851192955
2022-01-01,107.008287655215
2022-02-01,109.831680175221
2022-03-01,110.44084850075
2022-04-01,105.013090274411
2022-05-01,103.808442799208
2022-06-01,107.918617849545
2022-07-01,104.537391413464
2022-08-01,108.274536421764
2022-09-01,109.160910558347
2022-10-01,107.446341282562
2022-11-01,112.110927955008
2022-12-01,104.869353927938
2023-01-01,107.658523508308
2023-02-01,111.549671744971
2023-03-01,111.823455262062
2023-04-01,104.746151345247
2023-05-01,103.989824379281
2023-06-01,108.240313482127
2023-07-01,104.451834064373
2023-08-01,107.566121571289
2023-09-01,108.507252411291
