"Date","CANCPGRGO01IXOBM"
1988-10-01,64.9018908312522
1988-11-01,65.1587584730646
1988-12-01,65.0731359257938
1989-01-01,65.4156261148769
1989-02-01,65.9293613985016
1989-03-01,66.1006064930432
1989-04-01,66.2718515875847
1989-05-01,67.2993221548341
1989-06-01,67.5561897966465
1989-07-01,67.8986799857296
1989-08-01,67.727434891188
1989-09-01,67.727434891188
1989-10-01,67.8986799857296
1989-11-01,68.2411701748127
1989-12-01,67.8986799857296
1990-01-01,68.8405280057082
1990-02-01,69.1830181947913
1990-03-01,69.3542632893329
1990-04-01,69.1830181947913
1990-05-01,69.4398858366036
1990-06-01,69.8679985729576
1990-07-01,70.0392436674991
1990-08-01,69.9536211202283
1990-09-01,69.9536211202283
1990-10-01,70.5529789511238
1990-11-01,71.1523367820193
1990-12-01,70.9810916874777
1991-01-01,72.9504102747057
1991-02-01,72.6079200856226
1991-03-01,73.207277916518
1991-04-01,73.1216553692472
1991-05-01,73.5497681056012
1991-06-01,74.0635033892258
1991-07-01,73.9778808419551
1991-08-01,73.8922582946843
1991-09-01,73.5497681056012
1991-10-01,73.1216553692472
1991-11-01,73.4641455583304
1991-12-01,72.8647877274349
1992-01-01,73.4641455583304
1992-02-01,73.4641455583304
1992-03-01,73.8066357474135
1992-04-01,73.8066357474135
1992-05-01,73.8066357474135
1992-06-01,74.1491259364966
1992-07-01,74.2347484837674
1992-08-01,74.1491259364966
1992-09-01,73.8922582946843
1992-10-01,73.8066357474135
1992-11-01,74.405993578309
1992-12-01,74.405993578309
1993-01-01,74.8341063146629
1993-02-01,75.176596503746
1993-03-01,75.0053514092044
1993-04-01,74.9197288619336
1993-05-01,75.0909739564752
1993-06-01,75.2622190510168
1993-07-01,75.2622190510168
1993-08-01,75.0909739564752
1993-09-01,75.0909739564752
1993-10-01,75.0909739564752
1993-11-01,75.7759543346415
1993-12-01,75.6903317873707
1994-01-01,75.7759543346415
1994-02-01,74.3203710310382
1994-03-01,74.1491259364966
1994-04-01,74.1491259364966
1994-05-01,73.8066357474135
1994-06-01,74.1491259364966
1994-07-01,74.2347484837674
1994-08-01,74.3203710310382
1994-09-01,74.1491259364966
1994-10-01,73.8922582946843
1994-11-01,74.5772386728505
1994-12-01,74.5772386728505
1995-01-01,75.176596503746
1995-02-01,75.5190866928291
1995-03-01,75.6903317873707
1995-04-01,75.947199429183
1995-05-01,76.0328219764538
1995-06-01,75.947199429183
1995-07-01,75.8615768819122
1995-08-01,75.5190866928291
1995-09-01,75.6047092400999
1995-10-01,75.5190866928291
1995-11-01,75.8615768819122
1995-12-01,75.8615768819122
1996-01-01,75.947199429183
1996-02-01,76.2040670709954
1996-03-01,76.5465572600785
1996-04-01,76.9746699964324
1996-05-01,77.2315376382448
1996-06-01,77.145915090974
1996-07-01,76.7178023546201
1996-08-01,76.8034249018908
1996-09-01,76.8890474491616
1996-10-01,77.3171601855155
1996-11-01,77.8308954691402
1996-12-01,77.8308954691402
1997-01-01,78.0021405636818
1997-02-01,78.2590082054941
1997-03-01,78.3446307527649
1997-04-01,78.0877631109526
1997-05-01,78.0877631109526
1997-06-01,78.1733856582234
1997-07-01,77.916518016411
1997-08-01,78.0877631109526
1997-09-01,78.0021405636818
1997-10-01,78.1733856582234
1997-11-01,78.2590082054941
1997-12-01,78.0877631109526
1998-01-01,78.6014983945772
1998-02-01,78.4302533000357
1998-03-01,78.3446307527649
1998-04-01,78.1733856582234
1998-05-01,78.4302533000357
1998-06-01,78.5158758473065
1998-07-01,78.1733856582234
1998-08-01,78.1733856582234
1998-09-01,77.7452729218694
1998-10-01,78.1733856582234
1998-11-01,78.5158758473065
1998-12-01,78.1733856582234
1999-01-01,78.6014983945772
1999-02-01,78.5158758473065
1999-03-01,78.9439885836604
1999-04-01,79.457723867285
1999-05-01,79.6289689618266
1999-06-01,79.6289689618266
1999-07-01,79.7145915090974
1999-08-01,80.0570816981805
1999-09-01,80.2283267927221
1999-10-01,80.4851944345344
1999-11-01,80.3995718872636
1999-12-01,80.5708169818052
2000-01-01,80.4851944345344
2000-02-01,81.0845522654299
2000-03-01,82.0264002854085
2000-04-01,81.2557973599715
2000-05-01,81.5982875490546
2000-06-01,82.3688904744916
2000-07-01,82.4545130217624
2000-08-01,82.1120228326793
2000-09-01,82.7113806635748
2000-10-01,82.9682483053871
2000-11-01,83.6532286835534
2000-12-01,83.7388512308241
2001-01-01,83.0538708526579
2001-02-01,83.396361041741
2001-03-01,83.9957188726365
2001-04-01,84.8519443453443
2001-05-01,85.9650374598644
2001-06-01,85.7081698180521
2001-07-01,84.6806992508027
2001-08-01,84.5950767035319
2001-09-01,84.9375668926151
2001-10-01,84.166963967178
2001-11-01,82.8826257581163
2001-12-01,83.0538708526579
2002-01-01,83.4819835890118
2002-02-01,84.0813414199073
2002-03-01,84.9375668926151
2002-04-01,85.5369247235105
2002-05-01,85.2800570816982
2002-06-01,85.5369247235105
2002-07-01,86.0506600071352
2002-08-01,86.3931501962184
2002-09-01,86.3931501962184
2002-10-01,86.8212629325723
2002-11-01,87.0781305743846
2002-12-01,85.8794149125936
2003-01-01,87.2493756689262
2003-02-01,88.1912236889048
2003-03-01,88.7049589725294
2003-04-01,87.2493756689262
2003-05-01,87.1637531216554
2003-06-01,86.906885479843
2003-07-01,86.9925080271138
2003-08-01,87.2493756689262
2003-09-01,87.2493756689262
2003-10-01,86.3931501962184
2003-11-01,86.906885479843
2003-12-01,86.9925080271138
2004-01-01,87.2493756689262
2004-02-01,87.4206207634677
2004-03-01,87.8487334998216
2004-04-01,88.105601141634
2004-05-01,89.3899393506957
2004-06-01,89.3043168034249
2004-07-01,88.876204067071
2004-08-01,88.5337138779879
2004-09-01,88.5337138779879
2004-10-01,88.876204067071
2004-11-01,89.3043168034249
2004-12-01,88.876204067071
2005-01-01,88.6193364252586
2005-02-01,89.1330717088834
2005-03-01,90.0749197288619
2005-04-01,90.4174099179451
2005-05-01,90.1605422761327
2005-06-01,90.3317873706743
2005-07-01,90.5030324652159
2005-08-01,91.2736353906529
2005-09-01,92.6435961469854
2005-10-01,91.5305030324652
2005-11-01,91.1023902961113
2005-12-01,90.7599001070282
2006-01-01,91.8729932215484
2006-02-01,91.1023902961113
2006-03-01,91.7873706742776
2006-04-01,92.5579735997146
2006-05-01,92.814841241527
2006-06-01,92.386728505173
2006-07-01,92.5579735997146
2006-08-01,92.5579735997146
2006-09-01,91.1023902961113
2006-10-01,90.4174099179451
2006-11-01,90.845522654299
2006-12-01,90.845522654299
2007-01-01,91.0167677488405
2007-02-01,91.9586157688191
2007-03-01,93.1573314306101
2007-04-01,93.4998216196932
2007-05-01,93.8423118087763
2007-06-01,93.2429539778809
2007-07-01,92.9860863360685
2007-08-01,92.2154834106315
2007-09-01,92.3011059579023
2007-10-01,91.7017481270068
2007-11-01,92.1298608633607
2007-12-01,91.9586157688191
2008-01-01,91.8729932215484
2008-02-01,91.9586157688191
2008-03-01,92.5579735997146
2008-04-01,93.4998216196932
2008-05-01,94.5272921869426
2008-06-01,95.5547627541919
2008-07-01,95.9828754905459
2008-08-01,95.4691402069212
2008-09-01,95.4691402069212
2008-10-01,93.2429539778809
2008-11-01,92.5579735997146
2008-12-01,91.1880128433821
2009-01-01,90.9311452015698
2009-02-01,91.8729932215484
2009-03-01,92.1298608633607
2009-04-01,91.616125579736
2009-05-01,92.5579735997146
2009-06-01,92.9860863360685
2009-07-01,92.2154834106315
2009-08-01,92.3011059579023
2009-09-01,91.9586157688191
2009-10-01,91.616125579736
2009-11-01,92.9860863360685
2009-12-01,92.1298608633607
2010-01-01,92.814841241527
2010-02-01,92.9004637887977
2010-03-01,93.3285765251516
2010-04-01,93.6710667142348
2010-05-01,93.6710667142348
2010-06-01,93.0717088833393
2010-07-01,93.4141990724224
2010-08-01,93.4141990724224
2010-09-01,93.4998216196932
2010-10-01,93.9279343560471
2010-11-01,94.2704245451302
2010-12-01,94.1848019978594
2011-01-01,94.6129147342134
2011-02-01,94.8697823760257
2011-03-01,96.7534784159829
2011-04-01,97.3528362468784
2011-05-01,97.9521940777738
2011-06-01,96.5822333214413
2011-07-01,96.6678558687121
2011-08-01,96.9247235105244
2011-09-01,97.1815911523368
2011-10-01,97.5240813414199
2011-11-01,97.4384587941491
2011-12-01,96.4109882268998
2012-01-01,97.2672136996076
2012-02-01,97.6953264359615
2012-03-01,98.294684266857
2012-04-01,98.7227970032109
2012-05-01,98.2090617195862
2012-06-01,97.1815911523368
2012-07-01,96.9247235105244
2012-08-01,97.6097038886907
2012-09-01,97.7809489832323
2012-10-01,98.0378166250446
2012-11-01,97.4384587941491
2012-12-01,96.4109882268998
2013-01-01,96.6678558687121
2013-02-01,98.6371744559401
2013-03-01,98.8084195504816
2013-04-01,98.3803068141277
2013-05-01,98.4659293613985
2013-06-01,98.294684266857
2013-07-01,98.2090617195862
2013-08-01,98.2090617195862
2013-09-01,98.294684266857
2013-10-01,97.866571530503
2013-11-01,97.866571530503
2013-12-01,97.4384587941491
2014-01-01,97.7809489832323
2014-02-01,98.9796646450232
2014-03-01,100.178380306814
2014-04-01,100.606493043168
2014-05-01,100.948983232251
2014-06-01,100.86336068498
2014-07-01,100.264002854085
2014-08-01,99.9215126650018
2014-09-01,100.092757759543
2014-10-01,100.092757759543
2014-11-01,99.4933999286479
2014-12-01,98.1234391723154
2015-01-01,97.6097038886907
2015-02-01,98.7227970032109
2015-03-01,100.178380306814
2015-04-01,99.9215126650018
2015-05-01,100.692115590439
2015-06-01,101.034605779522
2015-07-01,100.948983232251
2015-08-01,100.606493043168
2015-09-01,100.007135212273
2015-10-01,100.264002854085
2015-11-01,100.435247948626
2015-12-01,99.5790224759187
2016-01-01,99.835890117731
2016-02-01,99.7502675704602
2016-03-01,100.86336068498
2016-04-01,101.548341063147
2016-05-01,101.805208704959
2016-06-01,101.976453799501
2016-07-01,101.205850874064
2016-08-01,100.948983232251
2016-09-01,100.86336068498
2016-10-01,101.291473421334
2016-11-01,100.692115590439
2016-12-01,100.520870495897
2017-01-01,101.805208704959
2017-02-01,101.633963610417
2017-03-01,101.719586157688
2017-04-01,102.318943988584
2017-05-01,101.89083125223
2017-06-01,101.462718515876
2017-07-01,101.291473421334
2017-08-01,101.377095968605
2017-09-01,101.719586157688
2017-10-01,101.719586157688
2017-11-01,102.661434177667
2017-12-01,102.233321441313
2018-01-01,102.918301819479
2018-02-01,103.346414555833
2018-03-01,103.517659650375
2018-04-01,104.459507670353
2018-05-01,104.11701748127
2018-06-01,104.202640028541
2018-07-01,104.11701748127
2018-08-01,103.945772386729
2018-09-01,103.688904744916
2018-10-01,103.945772386729
2018-11-01,103.175169461292
2018-12-01,102.404566535854
2019-01-01,102.747056724938
2019-02-01,103.945772386729
2019-03-01,105.058865501249
2019-04-01,105.915090973957
2019-05-01,106.086336068498
2019-06-01,105.144488048519
2019-07-01,105.486978237603
2019-08-01,104.887620406707
2019-09-01,105.058865501249
2019-10-01,105.315733143061
2019-11-01,105.572600784873
2019-12-01,104.973242953978
2020-01-01,105.915090973957
2020-02-01,106.086336068498
2020-03-01,104.459507670353
2020-04-01,102.918301819479
2020-05-01,103.603282197645
2020-06-01,104.973242953978
2020-07-01,105.23011059579
2020-08-01,104.716375312166
2020-09-01,104.630752764895
2020-10-01,105.23011059579
2020-11-01,105.486978237603
2020-12-01,104.887620406707
2021-01-01,106.000713521227
2021-02-01,107.199429183018
2021-03-01,108.055654655726
2021-04-01,108.569389939351
2021-05-01,109.511237959329
2021-06-01,109.682483053871
2021-07-01,110.538708526579
2021-08-01,110.795576168391
2021-09-01,110.966821262933
2021-10-01,112.079914377453
2021-11-01,112.764894755619
2021-12-01,111.994291830182
2022-01-01,113.621120228327
2022-02-01,115.333571173742
2022-03-01,117.987870139137
2022-04-01,118.415982875491
2022-05-01,120.899036746343
2022-06-01,121.926507313593
2022-07-01,121.155904388156
2022-08-01,120.214056368177
2022-09-01,120.042811273635
2022-10-01,121.498394577239
2022-11-01,121.755262219051
2022-12-01,119.700321084552
2023-01-01,120.899036746343
2023-02-01,121.412772029968
2023-03-01,122.183374955405
2023-04-01,123.210845522654
2023-05-01,123.382090617196
2023-06-01,123.638958259008
2023-07-01,123.895825900821
2023-08-01,124.666428826258
2023-09-01,124.323938637174
2023-10-01,123.382090617196
