"Date","CANCPGRLH01GYM"
2004-05-01,2.55290643652799
2004-06-01,2.3673422239028
2004-07-01,2.5062822047959
2004-08-01,1.97286732718966
2004-09-01,1.90914400877848
2004-10-01,1.64520957540941
2004-11-01,1.88486162594647
2004-12-01,1.82475583544491
2005-01-01,1.90838643075973
2005-02-01,2.16704699380029
2005-03-01,2.07196939194977
2005-04-01,2.06874657346164
2005-05-01,1.92322408198222
2005-06-01,2.11316790626909
2005-07-01,1.84993698728242
2005-08-01,1.90702337045344
2005-09-01,1.86289117267944
2005-10-01,1.8996507062196
2005-11-01,2.14824709241014
2005-12-01,1.97446328648516
2006-01-01,1.82509586416322
2006-02-01,1.59092504189164
2006-03-01,1.84083213842841
2006-04-01,2.05857198647354
2006-05-01,2.48036738259461
2006-06-01,2.05995891841598
2006-07-01,1.7288296633801
2006-08-01,1.79646524453204
2006-09-01,1.98924347940867
2006-10-01,1.99886444988901
2006-11-01,2.0225309332999
2006-12-01,2.08129419317889
2007-01-01,2.16972612836527
2007-02-01,2.52527034897129
2007-03-01,2.46164700744391
2007-04-01,2.64893302992084
2007-05-01,2.57066569225795
2007-06-01,2.76922102025844
2007-07-01,3.41607612596139
2007-08-01,3.50526302775756
2007-09-01,3.2024736695591
2007-10-01,2.9951091490356
2007-11-01,2.65288204991764
2007-12-01,2.8638219423559
2008-01-01,2.54991192260191
2008-02-01,2.74922361947967
2008-03-01,2.47368628615518
2008-04-01,2.58464281355713
2008-05-01,3.22444439638765
2008-06-01,3.49494712656373
2008-07-01,3.24970899419604
2008-08-01,3.36192635444148
2008-09-01,3.31979640665869
2008-10-01,3.41562570382667
2008-11-01,3.36424912347364
2008-12-01,3.14645719052896
2009-01-01,2.95614822060483
2009-02-01,2.94357986728136
2009-03-01,3.29442836913643
2009-04-01,3.16240980559064
2009-05-01,2.77643751317998
2009-06-01,2.65911031966601
2009-07-01,2.56436049579273
2009-08-01,2.43692735483378
2009-09-01,2.82850478488431
2009-10-01,2.98349161505236
2009-11-01,2.84739099457627
2009-12-01,2.79395707281137
2010-01-01,3.64579751318549
2010-02-01,4.03700555695952
2010-03-01,2.8630428040309
2010-04-01,2.75872045499633
2010-05-01,2.51849903273704
2010-06-01,2.66642153728558
2010-07-01,3.39864831032299
2010-08-01,3.16372336203789
2010-09-01,2.90939483919892
2010-10-01,3.00909974079447
2010-11-01,3.46204513413242
2010-12-01,3.3125565400233
2011-01-01,3.30475191504754
2011-02-01,2.53166739328746
2011-03-01,3.879181015918
2011-04-01,3.71285807569212
2011-05-01,3.86266674117051
2011-06-01,3.47331077372454
2011-07-01,2.83108010769731
2011-08-01,3.2231979244891
2011-09-01,3.69385659452699
2011-10-01,3.32256056384118
2011-11-01,3.22246547848932
2011-12-01,3.13319012081291
2012-01-01,3.08615647148843
2012-02-01,3.18763714689897
2012-03-01,3.10964786573215
2012-04-01,3.23203696809148
2012-05-01,2.76813528613459
2012-06-01,2.81886631363852
2012-07-01,2.62281611952555
2012-08-01,2.27069021690344
2012-09-01,1.82921669411523
2012-10-01,1.92973551648332
2012-11-01,1.99800027955206
2012-12-01,2.00475288351362
2013-01-01,1.88593916266188
2013-02-01,1.96918903958969
2013-03-01,1.64592965429763
2013-04-01,1.22196192829711
2013-05-01,1.5425070418163
2013-06-01,1.5471751844499
2013-07-01,2.03148597834883
2013-08-01,2.21643802670982
2013-09-01,1.95002989245323
2013-10-01,2.00478988901872
2013-11-01,1.6993903634573
2013-12-01,1.75272706994339
2014-01-01,2.00253035252002
2014-02-01,2.12387836231715
2014-03-01,1.85362063220827
2014-04-01,2.13383556946441
2014-05-01,2.24885908906473
2014-06-01,2.41888289302127
2014-07-01,2.15034780273038
2014-08-01,2.68784694594374
2014-09-01,2.75395437820497
2014-10-01,2.90053603474361
2014-11-01,2.42119882926444
2014-12-01,2.51576656635866
2015-01-01,2.55277942836344
2015-02-01,2.73728832464244
2015-03-01,2.81784388153838
2015-04-01,2.48176497559069
2015-05-01,2.24687071102206
2015-06-01,2.22517320624484
2015-07-01,2.31835692091438
2015-08-01,1.9981175789072
2015-09-01,2.19610130787727
2015-10-01,1.92476152523458
2015-11-01,1.89689922737805
2015-12-01,1.76751624562382
2016-01-01,1.79339980873848
2016-02-01,1.69033923960626
2016-03-01,1.98319877745489
2016-04-01,1.96613536632053
2016-05-01,2.21002168470878
2016-06-01,2.05160178938197
2016-07-01,2.35108487955808
2016-08-01,1.79739648828563
2016-09-01,1.82618021357435
2016-10-01,1.83362488915735
2016-11-01,1.95007014245242
2016-12-01,2.02326221226037
2017-01-01,2.55289286511482
2017-02-01,2.35691957716401
2017-03-01,2.40278685605435
2017-04-01,2.7987325613903
2017-05-01,2.42311362760378
2017-06-01,2.65612409523113
2017-07-01,2.12168523273199
2017-08-01,2.34786390974971
2017-09-01,2.09074230386661
2017-10-01,2.34517923495152
2017-11-01,2.57890917111604
2017-12-01,2.03161798583712
2018-01-01,2.35180003447428
2018-02-01,2.77718383601948
2018-03-01,3.06283079819879
2018-04-01,2.31233123228746
2018-05-01,2.43028924199465
2018-06-01,2.17642516374872
2018-07-01,3.74547153493991
2018-08-01,3.61616936185705
2018-09-01,2.50525175606997
2018-10-01,2.94599552638438
2018-11-01,2.92393709182912
2018-12-01,4.33293179493661
2019-01-01,2.69631813605364
2019-02-01,2.07146807790451
2019-03-01,1.82183275824053
2019-04-01,2.26564103454166
2019-05-01,2.78481576764325
2019-06-01,3.03681605740157
2019-07-01,2.43982149497223
2019-08-01,2.64307095545174
2019-09-01,2.00273934018636
2019-10-01,1.8880215219689
2019-11-01,1.40923700808247
2019-12-01,1.41653334317396
2020-01-01,1.44163818566626
2020-02-01,2.05465681834902
2020-03-01,1.81134080184244
2020-04-01,1.82760033776638
2020-05-01,0.825693203520903
2020-06-01,0.883572212351557
2020-07-01,-0.260662416987449
2020-08-01,-0.397036570986866
2020-09-01,0.970484063879453
2020-10-01,0.784865523197099
2020-11-01,1.70979005764983
2020-12-01,1.0692199322742
2021-01-01,1.92235933947668
2021-02-01,0.922320254662876
2021-03-01,0.770255395682883
2021-04-01,1.41722156083626
2021-05-01,1.09594950422307
2021-06-01,0.611675494669102
2021-07-01,1.30826334018547
2021-08-01,1.60727099757121
2021-09-01,2.01188863332763
2021-10-01,2.39422669650054
2021-11-01,1.82846008236657
2021-12-01,2.09649847937066
2022-01-01,1.9941839195111
2022-02-01,2.37561969089411
2022-03-01,2.7337826026233
2022-04-01,2.95749578121169
2022-05-01,4.13269526830935
2022-06-01,4.65793658269789
2022-07-01,5.43234829848615
2022-08-01,4.73765734337587
2022-09-01,4.75820033772528
2022-10-01,4.86427168537974
2022-11-01,5.18614513448206
2022-12-01,5.05389527093677
2023-01-01,4.55074752654947
2023-02-01,4.64759046202828
2023-03-01,4.80732550922494
2023-04-01,4.33986333696175
2023-05-01,3.86622637076876
2023-06-01,3.20368682585859
2023-07-01,3.14153769211246
2023-08-01,3.26804191497827
2023-09-01,2.62595635779087
2023-10-01,2.79362483287669
