"Date","LRIN64TTCAM156S"
2003-01-01,22.1499105984629
2003-02-01,21.9517865952993
2003-03-01,22.0395669111591
2003-04-01,22.0185761279708
2003-05-01,21.8953881611068
2003-06-01,21.8392896760234
2003-07-01,21.7400539310538
2003-08-01,21.6513421257497
2003-09-01,21.7375859990391
2003-10-01,21.7931072629476
2003-11-01,21.7310039442873
2003-12-01,21.716945006077
2004-01-01,21.8659568416554
2004-02-01,21.9362333141505
2004-03-01,21.966128442653
2004-04-01,21.8613806091676
2004-05-01,21.8661102059083
2004-06-01,21.6343647140718
2004-07-01,21.8838200051338
2004-08-01,22.0162465020498
2004-09-01,21.984471171956
2004-10-01,21.8892332221321
2004-11-01,21.8016113996226
2004-12-01,21.9303145796957
2005-01-01,22.1425754558344
2005-02-01,22.0514173618532
2005-03-01,22.2598726633625
2005-04-01,22.3780524797184
2005-05-01,22.239544198999
2005-06-01,22.3310350954525
2005-07-01,22.3824457034465
2005-08-01,22.2625427244643
2005-09-01,22.34058744711
2005-10-01,22.2192548503756
2005-11-01,22.4546547457904
2005-12-01,22.3646204447957
2006-01-01,22.1318638473684
2006-02-01,22.2886853549531
2006-03-01,22.2067260867884
2006-04-01,22.1531284604466
2006-05-01,21.9934067439477
2006-06-01,22.1265802231719
2006-07-01,21.8762345386584
2006-08-01,22.0893433729397
2006-09-01,22.0400358773662
2006-10-01,22.1077303934474
2006-11-01,22.0664336298442
2006-12-01,21.944018371351
2007-01-01,21.7881975023095
2007-02-01,21.8400499926587
2007-03-01,21.7677622529456
2007-04-01,21.8160442660515
2007-05-01,21.8093392882005
2007-06-01,21.7763503816414
2007-07-01,21.5709271431168
2007-08-01,21.6531012571187
2007-09-01,21.660942370967
2007-10-01,21.5280643350899
2007-11-01,21.5112165060418
2007-12-01,21.5015004656176
2008-01-01,21.5510042844399
2008-02-01,21.5309013248575
2008-03-01,21.4933057428862
2008-04-01,21.5909434468431
2008-05-01,21.5475374603841
2008-06-01,21.4897856850637
2008-07-01,21.7523083146272
2008-08-01,21.6654769729118
2008-09-01,21.5302289333192
2008-10-01,21.380971731039
2008-11-01,21.5083700861994
2008-12-01,21.5232134539984
2009-01-01,21.7304802039427
2009-02-01,21.6132959828941
2009-03-01,21.5823533437723
2009-04-01,21.6660573692384
2009-05-01,21.6484324612786
2009-06-01,21.7814536559496
2009-07-01,21.9009649406814
2009-08-01,21.9359902894929
2009-09-01,22.1018777497853
2009-10-01,22.1391889993813
2009-11-01,21.8182373669131
2009-12-01,22.0559795742694
2010-01-01,22.0808910974543
2010-02-01,22.1353757565408
2010-03-01,22.1495527043872
2010-04-01,22.0470243737222
2010-05-01,22.0695415620212
2010-06-01,21.9277843551237
2010-07-01,21.8663552850171
2010-08-01,21.7694500761883
2010-09-01,21.9114352673152
2010-10-01,22.1066328364444
2010-11-01,22.0854661283035
2010-12-01,22.0968333758911
2011-01-01,21.8449151616571
2011-02-01,21.8687361548871
2011-03-01,21.9542478078266
2011-04-01,21.8584129636331
2011-05-01,22.0780301733274
2011-06-01,21.9838001645288
2011-07-01,22.0390583354
2011-08-01,22.02380904913
2011-09-01,22.0866157840821
2011-10-01,22.1578012123892
2011-11-01,22.1807398300339
2011-12-01,22.2262388766209
2012-01-01,22.1164460891582
2012-02-01,22.2310356933907
2012-03-01,22.1392649430092
2012-04-01,21.7517645027041
2012-05-01,21.8098574075365
2012-06-01,22.0648767113831
2012-07-01,22.0439314565657
2012-08-01,21.7018049997607
2012-09-01,21.631639447918
2012-10-01,21.6427103327479
2012-11-01,21.5980322188664
2012-12-01,21.4626875234851
2013-01-01,21.53871002396
2013-02-01,21.4305603696527
2013-03-01,21.6252187772889
2013-04-01,21.5878612717188
2013-05-01,21.5440707460841
2013-06-01,21.5930542757872
2013-07-01,21.5986201213854
2013-08-01,21.5417379611842
2013-09-01,21.7399180276659
2013-10-01,21.6935956918043
2013-11-01,21.7554599725661
2013-12-01,21.818339639906
2014-01-01,21.8557169632387
2014-02-01,21.9105057003168
2014-03-01,21.9347776837953
2014-04-01,22.05114064271
2014-05-01,21.9687409387634
2014-06-01,21.9257627835191
2014-07-01,21.9001786257255
2014-08-01,22.1562827708949
2014-09-01,21.9218113247667
2014-10-01,21.9657007418391
2014-11-01,21.9479738234384
2014-12-01,22.0054400650114
2015-01-01,21.9845117324109
2015-02-01,21.7999274349378
2015-03-01,21.7175244546876
2015-04-01,21.8388005013479
2015-05-01,21.7820047536093
2015-06-01,21.8074977259824
2015-07-01,21.7276259207363
2015-08-01,21.6185483052231
2015-09-01,21.6557856204864
2015-10-01,21.7511976948846
2015-11-01,21.8439210724269
2015-12-01,21.740382594969
2016-01-01,21.7557266024548
2016-02-01,21.7146025283685
2016-03-01,21.7061800528727
2016-04-01,21.5801734724164
2016-05-01,21.7175405000164
2016-06-01,21.9206334501166
2016-07-01,22.0252042897184
2016-08-01,21.94079217677
2016-09-01,21.8121274101006
2016-10-01,21.6989943586958
2016-11-01,21.7477008370794
2016-12-01,21.6000378162452
2017-01-01,21.2231282874931
2017-02-01,21.483566668626
2017-03-01,21.3767753032478
2017-04-01,21.5350893417502
2017-05-01,21.3333713790021
2017-06-01,21.3077294390267
2017-07-01,21.3247229577817
2017-08-01,21.4434372119328
2017-09-01,21.5848514864614
2017-10-01,21.3425830944111
2017-11-01,21.2862229181963
2017-12-01,21.2035559729484
2018-01-01,21.4925534649685
2018-02-01,21.5602543949534
2018-03-01,21.4990144564094
2018-04-01,21.5596039044552
2018-05-01,21.5773371776409
2018-06-01,21.3298763724349
2018-07-01,21.2376223863671
2018-08-01,21.1874984565017
2018-09-01,21.2019733901826
2018-10-01,21.1982230381908
2018-11-01,21.0727209761721
2018-12-01,21.0521126517994
2019-01-01,20.958537269544
2019-02-01,20.9543427485404
2019-03-01,21.0681137268252
2019-04-01,20.70307514127
2019-05-01,20.8480587476593
2019-06-01,20.7952119485195
2019-07-01,20.855355408298
2019-08-01,20.7208186449938
2019-09-01,20.727864000635
2019-10-01,20.8685228768067
2019-11-01,20.7706716131577
2019-12-01,20.8510413529136
2020-01-01,20.8484387626884
2020-02-01,20.8125789352382
2020-03-01,23.3087017889985
2020-04-01,27.2794533375751
2020-05-01,25.8729526818503
2020-06-01,22.7573852996614
2020-07-01,22.041142737061
2020-08-01,21.5368713050391
2020-09-01,21.0756624640981
2020-10-01,20.8215414621162
2020-11-01,20.9885567529557
2020-12-01,21.0336527710454
2021-01-01,21.2217352560874
2021-02-01,21.0579813901873
2021-03-01,20.73754546809
2021-04-01,21.0297253660784
2021-05-01,21.2511229435981
2021-06-01,20.6073467844699
2021-07-01,20.449434251067
2021-08-01,20.3275222457757
2021-09-01,20.0261563686999
2021-10-01,20.2517825746502
2021-11-01,20.011702966927
2021-12-01,19.9680801838195
2022-01-01,20.3475544114726
2022-02-01,20.0318079105076
2022-03-01,20.1341477297316
2022-04-01,19.9999769222279
2022-05-01,19.869626774379
2022-06-01,20.3544559484472
2022-07-01,20.423164677452
2022-08-01,20.3309859798651
2022-09-01,20.4090722013707
2022-10-01,20.1571140257591
2022-11-01,20.1342621669109
2022-12-01,20.0627997539798
2023-01-01,19.5558896852978
2023-02-01,19.6975765153731
2023-03-01,19.7333840229698
2023-04-01,19.8102099403358
2023-05-01,19.7894996816044
2023-06-01,19.6838391048688
2023-07-01,19.7270057595043
2023-08-01,19.9526707786602
2023-09-01,19.9942598344502
2023-10-01,19.9160967584874
2023-11-01,19.9686063939657
